Iteration 1:
('Lymphocytes are evenly distributed with minimal variation in size.', 'Dense clusters of atypical cells with pleomorphism.'), Score: 0.8754
('No mitoses observed, no atypical cells, no necrosis or apoptosis, and no evidence of plasmacytic differentiation.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, presence of tumor necrosis or apoptotic bodies, and plasma cell differentiation with abnormal morphology.'), Score: 0.9092
('No mitoses observed, no nuclear pleomorphism, no eosinophilic inclusions, and no plasmacytoid differentiation.', 'Frequent mitotic figures, significant nuclear pleomorphism, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9088
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation, and no evidence of fibrosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and fibrotic stroma surrounding tumor cells.'), Score: 0.9088
('No eosinophilic inclusions, no mitoses observed, and no evidence of emperipolesis.', 'Presence of eosinophilic inclusions within tumor cells, frequent mitotic figures, and emperipolesis observed.'), Score: 0.9088
('No atypical mitotic figures, no eosinophilic inclusions, and background stroma is unremarkable.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions, and background stroma is hypercellular and desmoplastic.'), Score: 0.9083
('No atypical mitotic figures, no eosinophilic inclusions, no necrosis or apoptosis, and no evidence of fibrosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions, presence of tumor necrosis or apoptotic bodies, and fibrotic stroma surrounding tumor cells.'), Score: 0.9083
('No prominent eosinophilic inclusions.', 'Presence of prominent eosinophilic cytoplasmic inclusions within tumor cells.'), Score: 0.9078
('No mitoses observed, no eosinophilic inclusions, and no nuclear pleomorphism.', 'Frequent mitotic figures, presence of eosinophilic inclusions within tumor cells, and significant nuclear pleomorphism.'), Score: 0.9078
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation, and no mitoses.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and frequent mitotic figures.'), Score: 0.9073
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation, and no evidence of granulomas.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and presence of granulomas with atypical cells.'), Score: 0.9072
('No atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, no prominent nucleoli, and no eosinophilic inclusions are present.', 'Frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, presence of eosinophilic inclusions within tumor cells, and marked nuclear atypia.'), Score: 0.9072
('No evidence of tumor giant cells.', 'Presence of tumor giant cells with multiple nuclei.'), Score: 0.9070
('No mitoses, no nuclear pleomorphism, no atypical mitotic figures, and no evidence of emperipolesis.', 'Frequent mitotic figures, significant nuclear pleomorphism with irregular shapes and sizes, frequent atypical mitotic figures, and emperipolesis observed.'), Score: 0.9058
('No atypical cells, no eosinophilic inclusions, and no atypical mitotic figures are present.', 'Presence of atypical cells with irregular nuclei and cytoplasm, presence of eosinophilic inclusions within tumor cells, and frequent atypical mitotic figures indicating rapid proliferation.'), Score: 0.9057
('No eosinophilic inclusions, background stroma is hypocellular, and no evidence of emperipolesis.', 'Presence of eosinophilic inclusions within tumor cells, background stroma is hypercellular and desmoplastic, and emperipolesis observed.'), Score: 0.9057
('No mitoses are observed and immunocytes are predominantly small and mature, no prominent nucleoli.', 'Frequent mitotic figures, some atypical, immunocytes are large, immature, and atypical, large, irregular, and prominent nucleoli.'), Score: 0.9055
('No mitoses are observed, no nuclear pleomorphism observed, and no giant cells are present.', 'Frequent mitotic figures, significant nuclear pleomorphism with irregular shapes and sizes, and presence of multinucleated giant cells.'), Score: 0.9052
('No mitoses, no atypical cells, no eosinophilic inclusions, and no evidence of emperipolesis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, presence of eosinophilic inclusions within tumor cells, emperipolesis observed.'), Score: 0.9050
('No atypical cells, no eosinophilic inclusions, no plasmacytoid differentiation, and no mitoses observed.', 'Presence of atypical cells with irregular nuclei and cytoplasm, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and frequent mitotic figures.'), Score: 0.9050
('No atypical cells, no mitoses observed, and no plasmacytoid differentiation.', 'Presence of pleomorphic cells with irregular nuclei, frequent mitotic figures, and plasmacytoid differentiation with abundant cytoplasm.'), Score: 0.9048
('No atypical mitotic figures, no prominent nucleoli, and no formation of rosettes.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli, and formation of rosettes by tumor cells.'), Score: 0.9047
('No mitoses observed, no atypical cells, no eosinophilic inclusions, and no evidence of necrosis.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions within tumor cells, and tumor cells exhibiting central necrosis.'), Score: 0.9045
('No atypical mitotic figures, no eosinophilic inclusions, and no significant nuclear atypia.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and marked nuclear atypia with prominent nucleoli.'), Score: 0.9043
('No prominent nucleoli and immunocytes are predominantly small and mature, no mitoses observed.', 'Large, irregular, and prominent nucleoli within tumor cell nuclei, immunocytes are large and atypical, frequent mitotic figures.'), Score: 0.9043
('No atypical mitotic figures, no eosinophilic inclusions, and no evidence of granulomas.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions, and presence of granulomas with atypical cells.'), Score: 0.9043
('No atypical mitotic figures, no prominent nucleoli, and no eosinophilic inclusions.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli in tumor cells, and presence of eosinophilic inclusions.'), Score: 0.9040
('No significant nuclear atypia, no atypical mitotic figures, and no eosinophilic inclusions.', 'Marked nuclear atypia with prominent nucleoli, frequent atypical mitotic figures, and presence of eosinophilic inclusions within tumor cells.'), Score: 0.9038
('No atypical mitotic figures, no eosinophilic inclusions, and no necrosis or apoptosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and presence of tumor necrosis or apoptotic bodies.'), Score: 0.9037
('No atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, no prominent nucleoli, and no eosinophilic inclusions are present.', 'Frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, presence of eosinophilic inclusions within tumor cells.'), Score: 0.9037
('No atypical cells, no atypical mitotic figures, no prominent nucleoli, and no evidence of fibrosis.', 'Presence of atypical cells with irregular nuclei, frequent atypical mitotic figures, large, irregular, and prominent nucleoli, and fibrotic stroma surrounding tumor cells.'), Score: 0.9035
('No atypical cells, no prominent nucleoli, and no formation of rosettes.', 'Presence of atypical cells with irregular nuclei, large, irregular, and prominent nucleoli in tumor cells, and formation of rosettes by tumor cells.'), Score: 0.9035
('No mitoses, no prominent nucleoli, no atypical mitotic figures, and no eosinophilic inclusions.', 'Frequent mitotic figures, large irregular nucleoli, frequent atypical mitotic figures, and presence of eosinophilic inclusions within tumor cells.'), Score: 0.9035
('No atypical cells, no eosinophilic inclusions, no plasmacytoid differentiation, and no evidence of fibrosis.', 'Presence of atypical cells with irregular nuclei and cytoplasm, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and fibrotic stroma surrounding tumor cells.'), Score: 0.9033
('No atypical cells, no eosinophilic inclusions, no plasmacytoid differentiation, and no formation of rosettes.', 'Presence of atypical cells with irregular nuclei and cytoplasm, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and formation of rosettes by tumor cells.'), Score: 0.9033
('No atypical mitotic figures, no eosinophilic inclusions, no evidence of necrosis, and no evidence of emperipolesis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, tumor cells exhibiting central necrosis, and emperipolesis observed.'), Score: 0.9032
('No atypical cells, no atypical mitotic figures, no eosinophilic inclusions, and no evidence of emperipolesis.', 'Presence of pleomorphic cells with irregular nuclei, frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and emperipolesis observed.'), Score: 0.9032
('No mitoses, no atypical cells, no eosinophilic inclusions, and no evidence of fibrosis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, presence of eosinophilic inclusions within tumor cells, and fibrotic stroma surrounding tumor cells.'), Score: 0.9032
('No atypical mitotic figures, no increased nuclear-to-cytoplasmic ratio, no prominent nucleoli, and no evidence of fibrosis.', 'Frequent atypical mitotic figures, high nuclear-to-cytoplasmic ratio, large, irregular, and prominent nucleoli, and fibrotic stroma surrounding tumor cells.'), Score: 0.9030
('No mitoses observed, no atypical mitotic figures, and no formation of rosettes or perivascular pseudorosettes.', 'Frequent mitotic figures, frequent atypical mitotic figures, and formation of rosettes or perivascular pseudorosettes by tumor cells.'), Score: 0.9028
('No mitoses, no prominent nucleoli, no plasmacytoid differentiation, and no necrosis or apoptosis.', 'Frequent mitotic figures, large irregular nucleoli, plasmacytoid differentiation with abundant cytoplasm, and presence of tumor necrosis or apoptotic bodies.'), Score: 0.9027
('No mitoses observed, no atypical cells, no eosinophilic inclusions, and no evidence of fibrosis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, presence of eosinophilic inclusions within tumor cells, and fibrotic stroma surrounding tumor cells.'), Score: 0.9025
('No atypical mitotic figures, no eosinophilic inclusions, and no evidence of emperipolesis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and emperipolesis observed.'), Score: 0.9015
('No atypical cells infiltrating the stroma, no atypical mitotic figures, and no eosinophilic inclusions.', 'Atypical cells infiltrating the stroma with single-cell invasion, frequent atypical mitotic figures, and presence of eosinophilic inclusions.'), Score: 0.9015
('No mitoses are observed, immunocytes are predominantly small and mature, no atypical cells, and no evidence of necrosis.', 'Frequent mitotic figures, immunocytes are large, immature, and atypical, presence of pleomorphic cells with irregular nuclei, and tumor cells exhibiting central necrosis.'), Score: 0.9015
('No tumor cells infiltrating surrounding adipose tissue.', 'Tumor cells extending into and infiltrating surrounding adipose tissue.'), Score: 0.9012
('No atypical cells, no atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, and no prominent nucleoli.', 'Presence of atypical cells with irregular nuclei, frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, and marked nuclear atypia.'), Score: 0.9010
('No mitoses, no atypical cells, no nuclear pleomorphism, and no prominent nucleoli.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei and cytoplasm, significant nuclear pleomorphism, and large, irregular, and prominent nucleoli within tumor cells.'), Score: 0.9007
('No atypical mitotic figures, no eosinophilic inclusions, no increased nuclear-to-cytoplasmic ratio, and no evidence of necrosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, high nuclear-to-cytoplasmic ratio in tumor cells, and tumor cells exhibiting central necrosis.'), Score: 0.9002
('No eosinophilic inclusions, no atypical mitotic figures, no evidence of emperipolesis, and no mitoses observed.', 'Presence of eosinophilic inclusions within tumor cells, frequent atypical mitotic figures, emperipolesis observed, and frequent mitotic figures.'), Score: 0.9000
('No atypical mitotic figures, no prominent nucleoli, and no evidence of emperipolesis.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli within tumor cell nuclei, and emperipolesis observed.'), Score: 0.8999
('No atypical mitotic figures, no nuclear pleomorphism, no increased nuclear-to-cytoplasmic ratio, and no giant cells present.', 'Frequent atypical mitotic figures, significant nuclear pleomorphism, high nuclear-to-cytoplasmic ratio, and presence of multinucleated giant cells.'), Score: 0.8999
('No mitoses observed, no atypical cells, no prominent nucleoli, and no plasmacytoid differentiation.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, large, irregular, and prominent nucleoli, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.8995
('No atypical cells, no mitoses observed, and no prominent nucleoli.', 'Presence of atypical cells with irregular nuclei, frequent mitotic figures, and large, irregular, and prominent nucleoli within tumor cells.'), Score: 0.8995
('No atypical mitotic figures, no prominent nucleoli, and no evidence of emperipolesis.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli, and emperipolesis observed.'), Score: 0.8989
('No mitoses observed, no atypical cells, and no prominent Golgi apparatus.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, and prominent and visible Golgi apparatus within tumor cells.'), Score: 0.8989
('No atypical mitotic figures, no prominent nucleoli, and no formation of rosettes.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli in tumor cells, and formation of rosettes by tumor cells.'), Score: 0.8989
('No mitoses observed, no atypical cells, no prominent nucleoli, and no evidence of emperipolesis, no evidence of fibrosis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, large, irregular, and prominent nucleoli in tumor cells, emperipolesis observed, and fibrotic stroma surrounding tumor cells.'), Score: 0.8987
('No mitoses are observed.', 'Frequent mitotic figures, some atypical.'), Score: 0.8987
('No atypical cells present.', 'Presence of pleomorphic cells with irregular shapes and sizes.'), Score: 0.8984
('No atypical mitotic figures, no eosinophilic inclusions, no prominent nucleoli, and no formation of rosettes.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, large, irregular, and prominent nucleoli, and formation of rosettes by tumor cells.'), Score: 0.8982
('No atypical cells, no mitoses observed, no eosinophilic inclusions, and no evidence of necrosis.', 'Presence of atypical cells with irregular nuclei and cytoplasm, frequent mitotic figures, presence of eosinophilic inclusions within tumor cells, and tumor cells exhibiting central necrosis.'), Score: 0.8982
('No mitoses are observed, no nuclear pleomorphism observed, no prominent nucleoli, and no evidence of fibrosis.', 'Frequent mitotic figures, significant nuclear pleomorphism with irregular shapes and sizes, large, irregular, and prominent nucleoli in tumor cells, and fibrotic stroma surrounding tumor cells.'), Score: 0.8980
('No mitoses observed, no atypical cells, no prominent nucleoli, and no formation of granulomas.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, large, irregular, and prominent nucleoli, and presence of non-caseating granulomas surrounding tumor cells.'), Score: 0.8980
('No atypical cells, no eosinophilic inclusions, and no plasmacytoid differentiation.', 'Presence of atypical cells with irregular nuclei and cytoplasm, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.8979
('No atypical mitotic figures, no eosinophilic inclusions, no prominent nucleoli, and no evidence of necrosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, large irregular nucleoli, and tumor cells exhibiting central necrosis.'), Score: 0.8974
('No eosinophilic inclusions, no prominent nucleoli, and no plasmacytoid differentiation.', 'Presence of eosinophilic inclusions within tumor cells, large, prominent, and irregular nucleoli within tumor cells, and plasmacytoid differentiation with abundant cytoplasm.'), Score: 0.8972
('No atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, and no atypical cells present.', 'Frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, and presence of cells with hyperchromatic nuclei and irregular borders.'), Score: 0.8970
('No eosinophilic inclusions, no prominent nucleoli, no atypical mitotic figures.', 'Presence of eosinophilic inclusions within tumor cells, large, irregular, and prominent nucleoli within tumor cells, and frequent atypical mitotic figures.'), Score: 0.8969
('No prominent nucleoli and no plasmacytoid differentiation.', 'Large, irregular, and prominent nucleoli within tumor cell nuclei and plasmacytoid differentiation with abundant cytoplasm.'), Score: 0.8967
('No mitoses observed, no atypical cells, no prominent nucleoli, and no evidence of emperipolesis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, large, irregular, and prominent nucleoli, and emperipolesis observed.'), Score: 0.8964
('No mitoses, no atypical mitotic figures, no prominent nucleoli, and no formation of granulomas.', 'Frequent mitotic figures, frequent atypical mitotic figures, large, irregular, and prominent nucleoli, and presence of non-caseating granulomas surrounding tumor cells.'), Score: 0.8964
('No atypical mitotic figures, no nuclear pleomorphism, and no prominent nucleoli.', 'Frequent atypical mitotic figures, significant nuclear pleomorphism, and large, irregular, and prominent nucleoli within tumor cells.'), Score: 0.8962
('No evidence of atypical cells.', 'Presence of atypical cells with irregular nuclei and cytoplasm.'), Score: 0.8960
('No mitoses, no atypical mitotic figures, no eosinophilic inclusions, and no significant nuclear atypia.', 'Frequent mitotic figures, frequent atypical mitotic figures, presence of eosinophilic inclusions, and marked nuclear atypia with prominent nucleoli.'), Score: 0.8960
('No eosinophilic inclusions, no atypical mitotic figures, and no evidence of emperipolesis.', 'Presence of eosinophilic inclusions within tumor cells, frequent atypical mitotic figures, and emperipolesis - intact cells within other cells, indicative of malignancy.'), Score: 0.8960
('No atypical mitotic figures, no prominent nucleoli, no eosinophilic inclusions, and no evidence of necrosis.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli in tumor cells, presence of eosinophilic inclusions, and tumor cells exhibiting central necrosis.'), Score: 0.8960
('No evidence of emperipolesis, no mitoses observed, and no prominent nucleoli.', 'Emperipolesis observed, frequent mitotic figures, and large, prominent nucleoli within tumor cell nuclei.'), Score: 0.8960
('No atypical mitotic figures, no nuclear pleomorphism, no increased nuclear-to-cytoplasmic ratio, and no prominent nucleoli.', 'Frequent atypical mitotic figures, significant nuclear pleomorphism, high nuclear-to-cytoplasmic ratio, and large, irregular, and prominent nucleoli within tumor cell nuclei.'), Score: 0.8959
('No atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, no prominent nucleoli.', 'Frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, and marked nuclear atypia.'), Score: 0.8957
('No mitoses observed, no atypical cells, no prominent nucleoli, and no evidence of emperipolesis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, large, irregular, and prominent nucleoli in tumor cells, and emperipolesis observed.'), Score: 0.8954
('No prominent nucleoli and no increased nuclear-to-cytoplasmic ratio.', 'Large, irregular, and prominent nucleoli with high nuclear-to-cytoplasmic ratio in tumor cells.'), Score: 0.8954
('No eosinophilic inclusions, no atypical mitotic figures, and no evidence of plasmacytic differentiation.', 'Presence of eosinophilic inclusions within tumor cells, frequent atypical mitotic figures, and plasma cell differentiation with abnormal morphology.'), Score: 0.8947
('No mitoses observed, no atypical cells, and no prominent nucleoli.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, and large, irregular, and prominent nucleoli.'), Score: 0.8944
('No mitoses observed, no atypical cells, and no evidence of necrosis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, and tumor cells exhibiting central necrosis.'), Score: 0.8942
('No evidence of atypical cells and no atypical mitotic figures are present.', 'Presence of atypical cells with irregular nuclei and cytoplasm and frequent atypical mitotic figures indicating rapid proliferation.'), Score: 0.8940
('No atypical mitotic figures are present.', 'Frequent atypical mitotic figures are observed.'), Score: 0.8935

Iteration 100:
('No mitoses observed, no atypical cells, no eosinophilic inclusions, and no plasmacytoid differentiation.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9206
('No atypical mitotic figures, no eosinophilic inclusions, cells exhibit normal nuclear-to-cytoplasmic ratio, and no plasmacytoid differentiation.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, cells display high nuclear-to-cytoplasmic ratio, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9195
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9190
('No mitoses observed, no atypical cells, no eosinophilic inclusions, and no evidence of plasmacytic differentiation.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9185
('No mitoses observed, no atypical cells, no eosinophilic inclusions, and no evidence of plasmacytic differentiation.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions, and plasmacytoid differentiation with abundant cytoplasm.'), Score: 0.9183
('No mitoses observed, no atypical cells, no eosinophilic inclusions, no plasmacytoid differentiation, and no evidence of fibrosis.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions, plasmacytoid differentiation with abnormal morphology, and fibrotic stroma surrounding tumor cells.'), Score: 0.9162
('No mitoses observed, no nuclear pleomorphism observed, no eosinophilic inclusions, and no plasmacytoid differentiation.', 'Frequent mitotic figures, significant nuclear pleomorphism with irregular shapes and sizes, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9155
('No mitoses, no nuclear pleomorphism, no eosinophilic inclusions, and no evidence of emperipolesis.', 'Frequent mitotic figures, significant nuclear pleomorphism with irregular shapes and sizes, presence of eosinophilic inclusions within tumor cells, and emperipolesis observed.'), Score: 0.9153
('No atypical mitotic figures, no eosinophilic inclusions, and background stroma is unremarkable, no atypical cells.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions, background stroma is hypercellular and desmoplastic, and presence of atypical cells with irregular nuclei.'), Score: 0.9152
('No mitoses, no atypical mitotic figures, no eosinophilic inclusions, and no plasmacytoid differentiation.', 'Frequent mitotic figures, frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9150
('No mitoses observed, no atypical cells, and no evidence of plasmacytic differentiation.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, and plasma cell differentiation with abnormal morphology.'), Score: 0.9147
('No mitoses are observed, immunocytes are predominantly small and mature, no prominent nucleoli, and no formation of rosettes.', 'Frequent mitotic figures, immunocytes are large, immature, and atypical, large, irregular, and prominent nucleoli, and formation of rosettes by tumor cells.'), Score: 0.9145
('No atypical mitotic figures, no eosinophilic inclusions, no necrosis or apoptosis, and no plasmacytoid differentiation.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, presence of tumor necrosis or apoptotic bodies, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9143
('No mitoses, no nuclear pleomorphism, no eosinophilic inclusions, and no plasmacytoid differentiation.', 'Frequent mitotic figures, significant nuclear pleomorphism, presence of eosinophilic inclusions within tumor cells, and plasmacytoid differentiation with abnormal morphology.'), Score: 0.9142
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation, no evidence of fibrosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and fibrotic stroma surrounding tumor cells.'), Score: 0.9135
('No atypical mitotic figures, no eosinophilic inclusions, no prominent nucleoli, and no plasmacytoid differentiation.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, large, irregular, and prominent nucleoli within tumor cell nuclei, and plasmacytoid differentiation with abundant cytoplasm.'), Score: 0.9135
('No atypical mitotic figures, no eosinophilic inclusions, and no evidence of fibrosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions, and fibrotic stroma surrounding tumor cells.'), Score: 0.9130
('No mitoses observed, immunocytes are predominantly small and mature, no prominent nucleoli.', 'Frequent mitotic figures, immunocytes are large, immature, and atypical, large, irregular, and prominent nucleoli.'), Score: 0.9128
('No atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, no prominent nucleoli, no eosinophilic inclusions, no atypical cells.', 'Frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, marked nuclear atypia, presence of eosinophilic inclusions within tumor cells, presence of atypical cells with irregular nuclei.'), Score: 0.9125
('No atypical mitotic figures, no eosinophilic inclusions, no necrosis or apoptosis, and no evidence of plasmacytic differentiation, and no mitoses observed.', 'Frequent atypical mitotic figures, presence of pleomorphic cells with irregular nuclei, presence of eosinophilic inclusions within tumor cells, plasma cell differentiation with abnormal morphology, and frequent mitotic figures.'), Score: 0.9123
('No atypical mitotic figures, no eosinophilic inclusions, no necrosis or apoptosis, and no plasmacytoid differentiation.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and presence of tumor necrosis or apoptotic bodies, plasmacytoid differentiation with abnormal morphology.'), Score: 0.9122
('No evidence of emperipolesis, no mitoses observed, and no evidence of granulomas.', 'Emperipolesis observed, frequent mitotic figures, and presence of granulomas with atypical cells.'), Score: 0.9118
('No atypical mitotic figures, no eosinophilic inclusions, no atypical cells, and no mitoses observed.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, presence of atypical cells with irregular nuclei, and frequent mitotic figures.'), Score: 0.9118
('No mitoses observed, no atypical cells, and no evidence of plasmacytic differentiation, no necrosis or apoptosis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, and plasma cell differentiation with abnormal morphology, presence of tumor necrosis or apoptotic bodies.'), Score: 0.9117
('No mitoses observed, no atypical cells, no eosinophilic inclusions, no plasmacytoid differentiation.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions, and plasmacytoid differentiation with abundant cytoplasm.'), Score: 0.9117
('No mitoses observed, no eosinophilic inclusions, no plasmacytoid differentiation, and no evidence of fibrosis.', 'Frequent mitotic figures, presence of eosinophilic inclusions, plasmacytoid differentiation with abnormal morphology, and fibrotic stroma surrounding tumor cells.'), Score: 0.9117
('No atypical mitotic figures, no eosinophilic inclusions, no increased nuclear-to-cytoplasmic ratio, and no evidence of emperipolesis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, high nuclear-to-cytoplasmic ratio in tumor cells, and emperipolesis observed.'), Score: 0.9115
('No mitoses observed, no atypical cells, no eosinophilic inclusions, and no evidence of granulomas.', 'Frequent mitotic figures, presence of atypical cells with irregular nuclei, presence of eosinophilic inclusions, and presence of granulomas with atypical cells.'), Score: 0.9113
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation, no necrosis or apoptosis.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology, and evidence of necrosis.'), Score: 0.9113
('No atypical mitotic figures, no prominent nucleoli, no eosinophilic inclusions, and no plasmacytic differentiation.', 'Frequent atypical mitotic figures, large, irregular, and prominent nucleoli, presence of eosinophilic inclusions within tumor cells, and plasma cell differentiation with abnormal morphology.'), Score: 0.9112
('No atypical cells, no mitoses observed, and no evidence of plasmacytic differentiation.', 'Presence of pleomorphic cells with irregular nuclei, frequent mitotic figures, and plasma cell differentiation with abnormal morphology.'), Score: 0.9110
('No atypical mitotic figures, no eosinophilic inclusions, no plasmacytoid differentiation.', 'Frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, plasmacytoid differentiation with abnormal morphology.'), Score: 0.9108
('No atypical mitotic figures, no nuclear pleomorphism, no eosinophilic inclusions are present.', 'Frequent atypical mitotic figures, significant nuclear pleomorphism, and presence of eosinophilic inclusions within tumor cells.'), Score: 0.9108
('No mitoses, no atypical mitotic figures, no eosinophilic inclusions, and no evidence of emperipolesis.', 'Frequent mitotic figures, frequent atypical mitotic figures, presence of eosinophilic inclusions within tumor cells, and emperipolesis observed.'), Score: 0.9105
('No mitoses observed, no atypical cells, no evidence of plasmacytic differentiation, no necrosis or apoptosis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, plasma cell differentiation with abnormal morphology, presence of tumor necrosis or apoptotic bodies.'), Score: 0.9103
('No atypical mitotic figures, cells exhibit normal nuclear-to-cytoplasmic ratio, no prominent nucleoli, and no eosinophilic inclusions.', 'Frequent atypical mitotic figures, cells display high nuclear-to-cytoplasmic ratio and prominent nucleoli, marked nuclear atypia, and presence of eosinophilic inclusions within tumor cells.'), Score: 0.9103
('No mitoses, no atypical cells, no eosinophilic inclusions, and no evidence of emperipolesis.', 'Frequent mitotic figures, presence of pleomorphic cells with irregular nuclei, presence of eosinophilic inclusions, and emperipolesis observed.'), Score: 0.9100
