Iteration 1:
('Small diameter, less than 6mm', 'Large diameter, greater than 6mm'), Score: 0.1743
('Round or oval shape', 'Elliptical, irregular, or changing shape'), Score: 0.1739
('Flat or slightly raised lesion', 'Raised, nodular, or ulcerated lesion'), Score: 0.1669
('No branching streaks', 'Presence of branching streaks'), Score: 0.1636
('No shoulder structures', 'Presence of shoulder structures'), Score: 0.0127
('No globules', 'Presence of multiple atypical pigmented structures'), Score: 0.0127
('No atypical network', 'Presence of an atypical pigment network'), Score: 0.0127
('No atypical network', 'Presence of atypical pigment network'), Score: 0.0127
('No regression structure', 'Presence of regression structures'), Score: 0.0127
('No symmetrical structure', 'Asymmetrical lesion'), Score: 0.0127
('Smooth surface texture', 'Rough or textured surface'), Score: 0.0127
('No symmetrical shape', 'Presence of asymmetrical shape'), Score: 0.0127
('No regular pigment network', 'Presence of an irregular pigment network'), Score: 0.0127
('Symmetrical border', 'Asymmetrical border with irregular edges'), Score: 0.0127
('No homogenous pattern', 'Presence of a homogenous pattern'), Score: 0.0127
('No even color distribution', 'Presence of multiple colors'), Score: 0.0127
('Regular network', 'Atypical network'), Score: 0.0127
('No eccentric structures', 'Presence of eccentric structures'), Score: 0.0127
('No network', 'Disrupted or atypical network'), Score: 0.0127
('Regular borders', 'Irregular, notched, or blurred borders'), Score: 0.0127
('No radial streaming', 'Presence of radial streaming pattern'), Score: 0.0127
('No regular network', 'Presence of atypical network'), Score: 0.0127
('Regular border', 'Irregular border'), Score: 0.0127
('No consistent skin color', 'Multiple colors (brown, black, red, white, blue)'), Score: 0.0127
('No symmetrical vascular pattern', 'Presence of an asymmetrical vascular pattern'), Score: 0.0127
('No irregular skin markings', 'Presence of irregular skin markings around the lesion'), Score: 0.0127
('No symmetrical appearance', 'Asymmetrical lesion shape'), Score: 0.0127
('No central pallor', 'Presence of central pallor'), Score: 0.0127
('No radial streaming', 'Presence of atypical radial streaming'), Score: 0.0127
('No negative network', 'Presence of a disrupted pigment network'), Score: 0.0127
('No symmetrical structure', 'Presence of asymmetrical structure'), Score: 0.0127
('Regular borders', 'Irregular borders'), Score: 0.0127
('No symmetrical vascular pattern', 'Presence of asymmetrical vascular pattern'), Score: 0.0127
('No chaffer pattern', 'Chaffer pattern'), Score: 0.0127
('No atypical network', 'Presence of atypical network'), Score: 0.0127
('No uniform distribution of pigment', 'Uneven or patchy pigment distribution'), Score: 0.0127
('No parallel pattern', 'Presence of a parallel pattern'), Score: 0.0127
('No parallel pattern', 'Presence of parallel furrow pattern'), Score: 0.0127
('No globular network', 'Presence of an atypical globular network'), Score: 0.0127
('No consistent network', 'Irregular network'), Score: 0.0126
('No consistent network', 'Presence of an atypical network'), Score: 0.0126
('No homogenous color', 'Variable or mottled color'), Score: 0.0126
('No globular network', 'Presence of a globular network'), Score: 0.0126
('No consistent network', 'Presence of broken down pigment network'), Score: 0.0126
('No negative network', 'Presence of positive network'), Score: 0.0126
('No negative network', 'Presence of a pigmented network'), Score: 0.0126
('No negative network', 'Presence of a dense pigment network'), Score: 0.0126
('No network', 'Presence of atypical network'), Score: 0.0126
('No negative network', 'Presence of a negative pigment network'), Score: 0.0126
('No negative network', 'Presence of a cobblestone pattern'), Score: 0.0126
('No negative network', 'Presence of positive pigment network'), Score: 0.0126
('No network pattern', 'Presence of a network pattern'), Score: 0.0126
('No network structure', 'Presence of atypical network'), Score: 0.0126
('No negative network', 'Presence of negative pigment network'), Score: 0.0126
('No negative network', 'Presence of atypical network'), Score: 0.0126
('No network', 'Presence of a pigmented network'), Score: 0.0126
('No network pattern', 'Presence of atypical network pattern'), Score: 0.0126
('No network structures', 'Presence of atypical network structures'), Score: 0.0126
('No negative network', 'Presence of a negative pigmented network'), Score: 0.0126
('No network pattern', 'Presence of an atypical network pattern'), Score: 0.0126
('No negative network', 'Presence of a pigmented network with atypical features'), Score: 0.0126
('No negative network', 'Presence of a dense pigmented network'), Score: 0.0126
('No radial streaming', 'Presence of radial streaming or pseudopods'), Score: 0.0126
('No network pattern', 'Presence of atypical network'), Score: 0.0126
('No symmetrical pigmentation', 'Presence of asymmetrical pigmentation'), Score: 0.0126
('No network pattern', 'Presence of a pigmented network'), Score: 0.0126
('No negative network structures', 'Presence of atypical network structures'), Score: 0.0126
('No negative network', 'Presence of pigmented network'), Score: 0.0126
('No network', 'Presence of pigmented network'), Score: 0.0126
('No skin tone color', 'Presence of dark brown/black color'), Score: 0.0126
('No regression structures', 'Presence of regression structures'), Score: 0.0126
('No network pattern', 'Presence of an atypical network'), Score: 0.0126
('No regression areas', 'Presence of regression areas (white scar-like patches)'), Score: 0.0126
('No negative network', 'Presence of a positive pigment network'), Score: 0.0126
('No negative network absent', 'Presence of a negative pigment network'), Score: 0.0126
('No starburst pattern', 'Presence of starburst pattern'), Score: 0.0126
('No starburst pattern', 'Presence of a starburst pattern'), Score: 0.0126
('No symmetrical appearance', 'Presence of asymmetrical appearance'), Score: 0.0126
('No network structure', 'Presence of an atypical network structure'), Score: 0.0126
('No regression structure', 'Presence of regression structure'), Score: 0.0126
('No regression structures', 'Presence of regression structures (blue-white veil, scar-like depigmentation)'), Score: 0.0126
('No preserved network', 'Presence of disrupted pigment network'), Score: 0.0126
('No symmetrical appearance', 'Asymmetrical shape or structure'), Score: 0.0126
('No symmetrical appearance', 'Asymmetrical appearance'), Score: 0.0126
('No symmetrical border', 'Presence of an asymmetrical border'), Score: 0.0126
('No regression structures', 'Presence of regression structures (white scar-like areas)'), Score: 0.0126
('No symmetrical pigmented follicular openings', 'Presence of asymmetrical pigmented follicular openings'), Score: 0.0126
('No symmetrical appearance', 'Asymmetrical shape'), Score: 0.0126
('No regular pigmentation', 'Irregular pigmentation'), Score: 0.0126
('No symmetrical pigment pattern', 'Presence of asymmetrical pigment pattern'), Score: 0.0126

Iteration 480:
('Regular network', 'Attypical network'), Score: 0.1777
('No sharp borders', 'Presence of ill-defined or blurred borders'), Score: 0.1756
('No consistent network', 'Presence of inconsistent network'), Score: 0.1756
('No sharp borders', 'Blurred borders'), Score: 0.1754
('Small diameter, less than 6mm', 'Large diameter, greater than 6mm'), Score: 0.1743
('Round or oval shape', 'Elliptical, irregular, or changing shape'), Score: 0.1739
('No sharp borders', 'Ill-defined borders'), Score: 0.1739
('Uniform pigment distribution', 'Non-uniform pigment distribution'), Score: 0.1739
('No vascular pallisading', 'Presence of vascular pallisading'), Score: 0.1739
('No streaks', 'Presence of prominent streaks'), Score: 0.1739
('No parallel furrow pattern', 'Presence of chaotic vascular pattern'), Score: 0.1705
('No dermatoscopic structures absent', 'Presence of atypical vascular structures'), Score: 0.1696
('No uniform coloration', 'Variable coloration'), Score: 0.1685
('Flat or slightly raised lesion', 'Raised, nodular, or ulcerated lesion'), Score: 0.1669
('No dermatoscopic structures', 'Presence of dermatoscopic structures'), Score: 0.1669
('No symmetrical pattern', 'Presence of asymmetry'), Score: 0.1669
('No dermoscopic structures', 'Presence of Hutchinson’s sign'), Score: 0.1667
('No sharp borders', 'Presence of blurred or irregular borders'), Score: 0.1666
('No smooth border', 'Presence of notched border'), Score: 0.1666
('No vascular pattern absent', 'Presence of vascular pattern'), Score: 0.1652
('No small size', 'Large lesion size (>6mm'), Score: 0.1648
('No branching streaks', 'Presence of branching streaks'), Score: 0.1636
('No arborizing vessels', 'Presence of arborizing vessels'), Score: 0.1620
('No parallel furrow pattern', 'Parallel furrow pattern'), Score: 0.1620
('No small vessels', 'Presence of polymorphous vessels'), Score: 0.1616
('No sharp borders', 'Presence of ill-defined borders'), Score: 0.1613
('No spitz nevus features', 'Presence of atypical features'), Score: 0.1610
('No streaks', 'Presence of radial streaming'), Score: 0.1604
('No hairpin endings absent', 'Presence of hairpin endings'), Score: 0.1604
('No regular vessels', 'Presence of polymorphic vessels'), Score: 0.1575
('No smooth surface', 'Presence of surface elevation'), Score: 0.1571
('No dermatoscopic feature', 'Presence of ulceration'), Score: 0.1570
('No blue nevus features', 'Presence of melanoma features'), Score: 0.1565
('No spitzoid cells', 'Presence of spitzoid cells'), Score: 0.1565
('No network of irregular papillae', 'Presence of network of irregular papillae'), Score: 0.1558
('No small vessels', 'Presence of enlarged vessels'), Score: 0.1556
('No regular shape', 'Presence of an evolving shape'), Score: 0.1552
('No pseudopods', 'Presence of pseudopods'), Score: 0.1551
('Uniform vascular pattern', 'Presence of polymorphic vessels'), Score: 0.1546
('No pigment network irregular', 'Presence of pigment network regular'), Score: 0.1544
('No regular dots', 'Presence of atypical dots'), Score: 0.1543
('No dermatoscopic silence', 'Presence of dermatoscopic structures'), Score: 0.1537
('No spitz nevus features', 'Presence of ulceration'), Score: 0.1532
('No globular pattern', 'Presence of globular patterns'), Score: 0.1530
('No network of fine vessels', 'Presence of atypical vascular patterns'), Score: 0.1526
('No atypical vascular pattern', 'Presence of polymorphic vessels'), Score: 0.1524
('No blue-white veil', 'Presence of a steel-blue veil'), Score: 0.1520
('No pseudopods absent', 'Presence of pseudopods'), Score: 0.1513
('No arborizing vessels absent', 'Presence of arborizing vessels'), Score: 0.1513
('No dermatoscopic featureless area', 'Presence of dermatoscopic featureless area'), Score: 0.1511
('No small size', 'Presence of large size'), Score: 0.1509
('No papillae absent', 'Presence of papillae'), Score: 0.1506
('Uniform pigmentation', 'Presence of hypopigmentation'), Score: 0.1505
('No atypical fibrous network', 'Presence of atypical fibrous network'), Score: 0.1492
('No regular dots and globules', 'Presence of atypical dots and globules'), Score: 0.1492
('No streaks', 'Presence of streaks'), Score: 0.1489
('No dermatoscopic neutrality', 'Presence of dermatoscopic features'), Score: 0.1488
('No pigment network irregular', 'Presence of pigment network'), Score: 0.1488
('No small diameter (<6mm)', 'Large diameter (>6mm)'), Score: 0.1487
('No dermatoscopic structures', 'Presence of atypical dermatoscopic structures'), Score: 0.1483
('No small vessels', 'Presence of dilated blood vessels'), Score: 0.1464
('No fine vessels', 'Presence of arborizing vessels'), Score: 0.1463
('No small size', 'Large lesion size'), Score: 0.1461
('No itching, bleeding, or crusting', 'Itching, bleeding, oozing, or crusting'), Score: 0.1458
('No radial streaks', 'Presence of radial streaks'), Score: 0.1451
('No globular pattern', 'Presence of globular degeneration patterns'), Score: 0.1442
('No vascular pattern', 'Presence of polymorphic vascular pattern'), Score: 0.1428
('No branching vessels', 'Presence of branching vessels'), Score: 0.1410
('No regular dots', 'Presence of atypical or irregular dots'), Score: 0.1407
('No well-defined borders', 'Ill-defined borders'), Score: 0.1406
('No spitz nevus-like features', 'Presence of ulceration'), Score: 0.1380
('No streak pattern', 'Presence of streak pattern'), Score: 0.1365
('No sharp border', 'Presence of ill-defined border'), Score: 0.1360
('No peppering of melanocytes around the lesion', 'Presence of peppering of melanocytes around the lesion'), Score: 0.1357
('No visible vascular patterns', 'Presence of atypical vascular structures like dotted vessels'), Score: 0.1343
('No homogenous pigmentation', 'Presence of variegated pigmentation'), Score: 0.1339
('No uniform pigmentation', 'Presence of variegated pigmentation'), Score: 0.1324
('No pigmented regression', 'Presence of pigmented regression'), Score: 0.1324
('No visible blood spots', 'Presence of prominent blood spots'), Score: 0.1303
('No dermatoscopic asymmetry', 'Presence of dermatoscopic asymmetry'), Score: 0.1298
('No well-defined borders', 'Presence of ill-defined borders'), Score: 0.1282
('No sharp border', 'Presence of blurred border'), Score: 0.1273
('No dermatoscopic feature of seborrheic keratosis', 'Presence of dermatoscopic features suggestive of seborrheic keratosis'), Score: 0.1254
('No vascular patterns absent', 'Presence of atypical vascular patterns'), Score: 0.1250
('No uniform color', 'Variable color'), Score: 0.1245
('No vascular pattern', 'Presence of atypical vascular pattern'), Score: 0.1242
('No small size', 'Presence of large lesion size'), Score: 0.1235
('No dotted vessels', 'Presence of polymorphic vessels'), Score: 0.1229
('No dermatoscopic blood spots', 'Presence of dermatoscopic blood spots'), Score: 0.1228
('No uniform coloration', 'Presence of variegated coloration'), Score: 0.1226
('No regular rete ridges', 'Presence of atypical rete ridges'), Score: 0.1217
('No vascular patterns', 'Presence of atypical vascular patterns'), Score: 0.1212
('No consistent network', 'Presence of a broken down network'), Score: 0.1202
('Uniform color', 'Variable color'), Score: 0.1201
('No vascular pattern', 'Presence of atypical vascular structures'), Score: 0.1199
('No small size', 'Large size'), Score: 0.1197
('No globular pattern', 'Presence of globular degeneration'), Score: 0.1184
('No blue nevus features', 'Presence of pigmented spindle cells'), Score: 0.1174
('No regular vascular pattern', 'Presence of atypical vascular pattern'), Score: 0.1170
('Small lesion (<=6mm)', 'Large lesion (>6mm)'), Score: 0.1169
('Presence of a regular pigment network', 'Disordered pigment network'), Score: 0.1154
('No blue nevus features', 'Presence of features suggestive of blue nevus'), Score: 0.1150
('Well-defined borders', 'Ill-defined borders'), Score: 0.1149
('No Y-pattern', 'Presence of Y-pattern'), Score: 0.1144
('No dermatoscopic feature of Spitz nevus', 'Presence of dermatoscopic features suggestive of Spitz nevus'), Score: 0.1121
('No spitz nevus features', 'Presence of spitzoid features'), Score: 0.1110
('No reticular pattern', 'Presence of atypical reticular pattern'), Score: 0.1109
('No symmetrical structure', 'Presence of asymmetry'), Score: 0.1105
('No sheet-like pattern', 'Presence of sheet-like pattern'), Score: 0.1103
('No scarring', 'Presence of scarring'), Score: 0.1100
('No uniform color', 'Presence of color variegation'), Score: 0.1077
('No greyish tinge', 'Presence of greyish tinge'), Score: 0.1075
('No sharp border', 'Presence of blurred or ill-defined border'), Score: 0.1069
('No pigment network', 'Disrupted pigment network'), Score: 0.1069
('No regression', 'Presence of regression structures'), Score: 0.1061
('No pigment network with atypical cells', 'Presence of pigment network with atypical cells'), Score: 0.1053
('No regular vessels', 'Presence of atypical vessels'), Score: 0.1052
('No dermatoscopic window', 'Presence of dermatoscopic window'), Score: 0.1044
('No dermatoscopic structures', 'Presence of multiple dermatoscopic structures'), Score: 0.1043
('No rhomboidal structures', 'Presence of rhomboidal structures'), Score: 0.1030
('No hairpin endings', 'Presence of hairpin endings'), Score: 0.1026
('No network of fine vessels', 'Presence of a prominent vascular network'), Score: 0.1012
('Monomorphic vessels', 'Polymorphous vessels'), Score: 0.1010
('No visible vascular structures', 'Presence of polymorphic vascular structures'), Score: 0.1009
('No pigment network at the periphery', 'Presence of pigment network disruption at the periphery'), Score: 0.1001
('No consistent color throughout', 'Presence of color variegation'), Score: 0.0989
('No symmetrical appearance', 'Presence of asymmetry'), Score: 0.0986
('No even pigmentation', 'Presence of variegated pigmentation'), Score: 0.0982
('No granular pattern', 'Presence of granular pattern'), Score: 0.0977
('No sharp border', 'Presence of blurred or irregular border'), Score: 0.0975
('No spitz nevus features', 'Presence of features suggestive of melanoma'), Score: 0.0954
('No small size (<6mm)', 'Large size (>6mm)'), Score: 0.0946
('No small vessels', 'Presence of dilated vessels'), Score: 0.0937
('No atypical melanocytic nests', 'Presence of atypical melanocytic nests'), Score: 0.0929
('No spitz nevus features', 'Presence of features suggestive of spitz nevus'), Score: 0.0923
('No papillae', 'Presence of papillae'), Score: 0.0921
('No sharp border', 'Ill-defined border'), Score: 0.0915
('No sharp border', 'Presence of ill-defined or blurred border'), Score: 0.0903
('No dermatoscopic structures visible', 'Presence of multiple dermatoscopic structures'), Score: 0.0902
('No structureless area', 'Presence of structureless area'), Score: 0.0891
('Homogeneous color', 'Variable color'), Score: 0.0886
('No clear skin markings', 'Presence of regression structures'), Score: 0.0885
('No recent changes in size or shape', 'Recent changes in size, shape, or color'), Score: 0.0882
('No dermatoscopic scaling', 'Presence of dermatoscopic scaling'), Score: 0.0877
('No slate-grey areas', 'Presence of slate-grey areas'), Score: 0.0864
('No cobblestone pattern', 'Presence of irregular papillae'), Score: 0.0851
('No homogenous color', 'Presence of multi-chromatic color'), Score: 0.0848
('No globular pattern', 'Presence of starburst pattern'), Score: 0.0843
('No leaf-like structures', 'Presence of leaf-like structures'), Score: 0.0832
('No regression', 'Presence of regression'), Score: 0.0825
('No sheet-like melanocytes', 'Presence of sheet-like melanocytes'), Score: 0.0824
('No consistent pigmentation', 'Presence of variegated pigmentation'), Score: 0.0818
('No clear borders', 'Presence of ill-defined borders'), Score: 0.0809
('No globular pattern', 'Presence of globular pattern'), Score: 0.0791
('No spoke-wheel pattern', 'Presence of spoke-wheel pattern'), Score: 0.0773
('No ulceration', 'Ulceration present'), Score: 0.0767
('No atypical vascular pattern', 'Presence of an atypical vascular pattern (polymorphous vessels)'), Score: 0.0759
('No skin self-color', 'Presence of blue-whitish veil'), Score: 0.0754
('No symmetric structure', 'Asymmetric structure'), Score: 0.0754
('No spitz nevus-like features', 'Presence of features suggestive of melanoma'), Score: 0.0729
('No homogenous color', 'Heterogenous color distribution'), Score: 0.0728
('No parallel ridge pattern', 'Presence of a chaotic pattern'), Score: 0.0722
('No steel blue grey dots', 'Presence of steel blue grey dots'), Score: 0.0719
('No rete ridges present', 'Presence of rete ridges'), Score: 0.0717
('No flat lesion', 'Presence of nodular elevation'), Score: 0.0714
('No dermatoscopic white streaks', 'Presence of dermatoscopic white streaks'), Score: 0.0707
('No hypopigmentation', 'Presence of prominent hypopigmentation'), Score: 0.0706
('No blue-white veil absent', 'Presence of blue-white veil'), Score: 0.0705
('No dermatoscopic structures visible', 'Presence of dermatoscopic structures (dots, globules, streaks)'), Score: 0.0695
('No blood spots', 'Presence of multiple blood spots'), Score: 0.0692
('No regression area', 'Presence of regression area'), Score: 0.0691
('No spitz nevus features', 'Presence of melanoma features'), Score: 0.0689
('No Spitz nevus features', 'Presence of melanoma features'), Score: 0.0689
('No atypical dots and globules', 'Presence of atypical dots and globules'), Score: 0.0688
('No consistent network', 'Presence of broken down network'), Score: 0.0688
('No small vessels', 'Presence of large, dilated vessels'), Score: 0.0675
('No milial-like cysts', 'Presence of milial-like cysts'), Score: 0.0675
('No spitz nevus features', 'Presence of melanoma-specific features'), Score: 0.0674
('No areas of regression', 'Presence of areas of regression or scarring'), Score: 0.0674
('No small size (<6mm)', 'Large size (>=6mm)'), Score: 0.0672
('No spitzoid features', 'Presence of spitzoid features'), Score: 0.0668
('No scar absent', 'Presence of scar'), Score: 0.0662
('No sharp borders', 'Presence of irregular borders'), Score: 0.0659
('No smooth surface', 'Presence of ulceration'), Score: 0.0655
('No dermatoscopic neutrality', 'Presence of dermatoscopic features suggestive of malignancy'), Score: 0.0643
('No streaks absent', 'Presence of streaks'), Score: 0.0643
('Uniform pigmentation throughout the lesion', 'Asymmetrical pigmentation with varying shades of brown and black'), Score: 0.0642
('No vascular pattern', 'Presence of an atypical vascular pattern'), Score: 0.0633
('No fine vessels', 'Presence of fine vessels'), Score: 0.0622
('No irregular streaks', 'Presence of irregular streaks'), Score: 0.0612
('Sharp border', 'Ill-defined border'), Score: 0.0610
('No atypical vascular pattern', 'Presence of atypical vascular pattern'), Score: 0.0607
('No symmetrical pattern', 'Asymmetrical shape'), Score: 0.0605
('No consistent diameter', 'Presence of large diameter (>6mm)'), Score: 0.0602
('No hypopigmentation', 'Presence of hypopigmentation'), Score: 0.0590
('No peripheral black dots', 'Presence of peripheral black dots'), Score: 0.0583
('Symmetrical structure', 'Asymmetrical structure'), Score: 0.0581
('No small lesion size', 'Large lesion size (>6mm)'), Score: 0.0579
('No pinkish hue', 'Presence of pinkish hue or color'), Score: 0.0578
('No reticular pattern', 'Presence of reticular pattern'), Score: 0.0578
('No parallel furrow pattern', 'Presence of parallel furrow pattern'), Score: 0.0572
('Uniform color', 'Multiple colors present'), Score: 0.0569
('Sharp borders', 'Ill-defined borders'), Score: 0.0557
('No sharp border', 'Blurred border'), Score: 0.0556
('No uniform color', 'Multiple colors present'), Score: 0.0551
('No pigment network at the periphery', 'Pigment network at the periphery'), Score: 0.0540
('No regular dots and globules', 'Atypical or irregular dots and globules'), Score: 0.0532
('No spitz nevus features', 'Presence of spitz nevus-like features (atypical melanocytes)'), Score: 0.0529
('Uniform color', 'Variable coloration (brown, black, red, white, blue)'), Score: 0.0522
('No parallel furrow pattern', 'Presence of a parallel furrow pattern'), Score: 0.0519
('No consistent skin markings', 'Disrupted skin markings'), Score: 0.0511
('No negative Hutchinson’s sign', 'Presence of Hutchinson’s sign'), Score: 0.0510
('No even color distribution', 'Variable color distribution'), Score: 0.0507
('No dermatoscopic feature of seborrheic keratosis', 'Presence of dermatoscopic features of melanoma'), Score: 0.0506
('No vascular structures visible', 'Presence of atypical vascular structures'), Score: 0.0496
('No network pigmentation', 'Presence of atypical network'), Score: 0.0496
('No blue-whitish veil', 'Presence of blue-whitish veil'), Score: 0.0495
('No hairpin capillaries', 'Presence of hairpin capillaries'), Score: 0.0491
('No homogenous color', 'Presence of variegated colors'), Score: 0.0486
('No slate grey areas', 'Presence of slate grey areas'), Score: 0.0483
('No consistent vascular pattern', 'Presence of atypical vascular pattern'), Score: 0.0482
('No satellite lesions', 'Presence of satellite lesions'), Score: 0.0480
('No milia-like cysts', 'Presence of milia-like cysts'), Score: 0.0474
('No hyperpigmented dots', 'Presence of hypopigmented dots'), Score: 0.0471
('No dotted vessels', 'Presence of dotted vessels'), Score: 0.0470
('No hypopigmentation around the lesion', 'Presence of hypopigmentation around the lesion'), Score: 0.0469
('No globular pattern', 'Presence of atypical globular pattern'), Score: 0.0468
('No consistent network', 'Presence of disrupted network'), Score: 0.0460
('No pigmented atypical vessels', 'Presence of pigmented atypical vessels'), Score: 0.0454
('No network vessels', 'Presence of network vessels'), Score: 0.0451
('No sharp borders', 'Ill-defined or blurred borders'), Score: 0.0444
('No telangiectasia', 'Presence of prominent telangiectasia'), Score: 0.0439
('Homogenous pigmentation', 'Presence of blotchy or irregular pigmentation'), Score: 0.0436
('No regular dots', 'Presence of atypical pigmented dots'), Score: 0.0427
('No ulceration', 'Presence of ulceration'), Score: 0.0425
('No dermatoscopic structures absent', 'Presence of multiple dermatoscopic structures'), Score: 0.0421
('No melanophages', 'Presence of melanophages'), Score: 0.0421
('No uniform pattern', 'Atypical pattern'), Score: 0.0420
('No consistent skin markings', 'Disruption of skin markings'), Score: 0.0416
('No spitz nevus features', 'Presence of atypical melanocytic features'), Score: 0.0412
('No Spitz nevus features', 'Presence of atypical melanocytic features'), Score: 0.0412
('No globules', 'Presence of atypical globules'), Score: 0.0411
('No consistent skin markings', 'Presence of Hutchinson’s sign'), Score: 0.0404
('No even pigmentation', 'Presence of blotchy pigmentation'), Score: 0.0399
('Homogeneous color', 'Multiple colors present'), Score: 0.0398
('No parallel furrow pattern', 'Presence of chaotic furrow pattern'), Score: 0.0397
('No skin markings', 'Presence of regression structures'), Score: 0.0391
('No pigment network', 'Presence of disrupted pigment network'), Score: 0.0388
('No small vessels', 'Presence of arborizing vessels'), Score: 0.0387
('No pigmented dots', 'Presence of pigmented dots'), Score: 0.0385
('No dots or globules', 'Presence of dots and globules'), Score: 0.0384
('No dermatofibroma-like structures', 'Presence of melanoma-associated structures'), Score: 0.0383
('No reticular pigment network', 'Presence of distorted reticular pigment network'), Score: 0.0380
('No negative pigment network', 'Presence of negative pigment network'), Score: 0.0378
('No small, regular globules', 'Presence of large, irregular globules'), Score: 0.0378
('No dermatoscopic structureless area', 'Presence of a dermatoscopic structureless area'), Score: 0.0371
('No negative Milard reaction', 'Presence of Milard reaction'), Score: 0.0369
('Symmetrical lesion shape', 'Asymmetrical lesion shape'), Score: 0.0364
('No negative pigment network', 'Presence of positive pigment network'), Score: 0.0359
('No hemorrhage', 'Presence of hemorrhage'), Score: 0.0359
('No pigment network irregularity', 'Presence of pigment network irregularity'), Score: 0.0357
('No hairpin angulation', 'Presence of hairpin angulation'), Score: 0.0350
('No network of irregular pigmented dots', 'Presence of network of irregular pigmented dots'), Score: 0.0348
('No hairpin vessels', 'Presence of hairpin vessels'), Score: 0.0347
('No negative pigment network', 'Presence of pigment network'), Score: 0.0347
('No Y-pattern', 'Presence of a Y-pattern'), Score: 0.0346
('No regular streaks', 'Presence of irregular streaks'), Score: 0.0345
('No streaks', 'Presence of pseudopods'), Score: 0.0343
('No parallel pattern', 'Presence of parallel ridge pattern'), Score: 0.0342
('No even skin color', 'Presence of color variegation'), Score: 0.0342
('No radial streaming', 'Radial streaming'), Score: 0.0336
('No homogenous color', 'Presence of variegated color'), Score: 0.0334
('No diameter less than 6mm', 'Diameter greater than 6mm'), Score: 0.0334
('No parallel pattern lines', 'Presence of parallel pattern lines'), Score: 0.0327
('No homogenous color', 'Presence of variegated coloration'), Score: 0.0326
('No in-situ pigmentation', 'Presence of in-situ pigmentation'), Score: 0.0320
('No parallel pattern', 'Presence of a parallel ridge pattern'), Score: 0.0314
('No homogenous color', 'Presence of variegated pigmentation'), Score: 0.0312
('No dotted vessels', 'Presence of polymorphous vessels'), Score: 0.0311
('No hyperpigmentation', 'Presence of hyperpigmentation'), Score: 0.0309
('No dermatofibroma-like structures', 'Presence of melanoma-associated features'), Score: 0.0307
('No atypical vascular pattern', 'Presence of arborizing vessels'), Score: 0.0307
('No atypical pigmented network', 'Presence of atypical pigmented network'), Score: 0.0305
('No streak pattern', 'Presence of a streak pattern'), Score: 0.0301
('No globular network', 'Globular network'), Score: 0.0300
('No sheet-like network', 'Presence of sheet-like network'), Score: 0.0295
('No consistent pigment network', 'Presence of atypical pigment network'), Score: 0.0291
('No pink hue', 'Presence of reddish hue'), Score: 0.0290
('No regular papillae', 'Presence of atypical papillae'), Score: 0.0290
('No milky RLD', 'Presence of milky RLD'), Score: 0.0289
('No consistent color', 'Variable color'), Score: 0.0289
('No negative pigment network', 'Presence of atypical pigment network'), Score: 0.0288
('No spangled globule pattern', 'Presence of a spangled globule pattern'), Score: 0.0287
('No globular pattern', 'Presence of an atypical globular pattern'), Score: 0.0286
('No small melanocytic nests', 'Presence of large melanocytic nests'), Score: 0.0284
('No streaking', 'Presence of radial streaming'), Score: 0.0282
('No radial streaming pattern', 'Radial streaming pattern'), Score: 0.0281
('No blue-white veil absent', 'Presence of a blue-white veil'), Score: 0.0280
('No vascular atypia', 'Vascular atypia present'), Score: 0.0278
('Regular skin markings around the lesion', 'Loss of surrounding skin markings'), Score: 0.0276
('No spoke-wheel pattern', 'Presence of a spoke-wheel pattern'), Score: 0.0274
('No globules absent', 'Presence of atypical globules'), Score: 0.0274
('No milard reaction', 'Presence of milard reaction'), Score: 0.0272
('No Milard reaction', 'Presence of Milard reaction'), Score: 0.0272
('No consistent skin markings', 'Broken skin markings'), Score: 0.0270
('No vascular pattern', 'Atypical vascular pattern'), Score: 0.0267
('No ulceration absent', 'Presence of ulceration'), Score: 0.0266
('No intact skin', 'Presence of ulceration'), Score: 0.0266
('No smooth surface', 'Presence of rough or textured surface'), Score: 0.0265
('No globular pattern', 'Presence of a globular pattern'), Score: 0.0264
('No small, uniform melanocytes', 'Presence of large, atypical melanocytes'), Score: 0.0263
('No small collagen bundles', 'Presence of large collagen bundles'), Score: 0.0263
('No atypical globules', 'Presence of atypical globules'), Score: 0.0258
('No dermatoscopic feature of seborrheic keratosis', 'Presence of dermatoscopic feature of melanoma'), Score: 0.0255
('No smooth border', 'Presence of irregular border'), Score: 0.0254
('No vascular atypia', 'Presence of atypical vascular patterns'), Score: 0.0253
('No smooth surface', 'Presence of raised or nodular surface'), Score: 0.0252
('No spitz nevus', 'Presence of spitzoid features'), Score: 0.0249
('No globular pattern', 'Presence of irregular globules'), Score: 0.0244
('No smooth surface', 'Presence of an ulcerated surface'), Score: 0.0242
('No globules', 'Presence of globules'), Score: 0.0238
('No sharp borders', 'Ill-defined or irregular borders'), Score: 0.0236
('No ill-defined borders', 'Presence of irregular, ill-defined borders'), Score: 0.0236
('No reticular pigment network', 'Presence of atypical pigment network'), Score: 0.0235
('No uniform color', 'Presence of multiple colors'), Score: 0.0233
('No vascular atypia', 'Presence of vascular atypia'), Score: 0.0231
('No inflammation', 'Presence of inflammation'), Score: 0.0230
('No regular dots', 'Presence of irregular dots'), Score: 0.0230
